"","...1","Name","Location","Year","Kilometers_Driven","Fuel_Type","Transmission","Owner_Type","Mileage","Engine","Power","Seats","New_Price","Price"
"2535",2619,"Hyundai Grand i10 CRDi Sportz","Jaipur",2016,46522,"Diesel","Manual","First",24,1120,70,5,11.665,4.5
"2536",2620,"Tata Indica Vista Quadrajet LS","Pune",2014,180000,"Diesel","Manual","First",22.3,1248,74,5,11.665,2.5
"2537",2621,"Ford Fiesta 1.4 TDCi EXI","Chennai",2006,89326,"Diesel","Manual","Third",17.8,1399,68,5,11.665,1.55
"2538",2622,"Renault Duster 85PS Diesel RxE","Pune",2016,54000,"Diesel","Manual","First",19.87,1461,83.8,5,11.27,6.5
"2539",2623,"BMW 5 Series 520d Sedan","Pune",2012,95000,"Diesel","Automatic","Second",18.48,NA,NA,NA,11.665,18
"2540",2624,"Hyundai Grand i10 CRDi SportZ Edition","Kochi",2015,66337,"Diesel","Manual","First",24,1120,70,5,11.665,4.96
"2541",2625,"Honda Brio S MT","Bangalore",2012,60000,"Petrol","Manual","First",19.4,1198,86.8,5,11.665,3.25
"2542",2626,"Audi A4 1.8 TFSI","Kolkata",2010,38001,"Petrol","Automatic","First",12.3,1781,163.2,5,11.665,8.5
"2543",2627,"Maruti Alto 800 2016-2019 LXI","Bangalore",2014,73000,"Petrol","Manual","Second",24.7,796,47.3,5,11.665,2.75
"2544",2628,"Hyundai Verna Transform SX VTVT","Bangalore",2011,61000,"Petrol","Manual","Second",16.2,1599,103.2,5,11.665,3.4
"2545",2629,"Maruti Ertiga ZDI","Hyderabad",2013,120000,"Diesel","Manual","First",20.77,1248,88.8,7,11.665,7
"2546",2630,"Chevrolet Optra Magnum 1.6 LT ABS BS3","Kochi",2012,71787,"Petrol","Manual","First",12.9,1598,102.5,5,11.665,3.21
"2547",2631,"Hyundai Creta 1.6 CRDi SX Option","Coimbatore",2016,11554,"Diesel","Manual","First",19.67,1582,126.2,5,11.665,14.25
"2548",2632,"Volkswagen Vento 1.5 TDI Highline","Hyderabad",2014,90000,"Diesel","Manual","First",20.34,1498,103.2,5,11.665,6.5
"2549",2633,"Honda City i VTEC SV","Kolkata",2014,48104,"Petrol","Manual","First",17.4,1497,117.3,5,11.665,5.49
"2550",2634,"Hyundai Getz GLS ABS","Pune",2005,91000,"Petrol","Manual","Third",16.8,1341,83,5,11.665,0.8
"2551",2636,"Hyundai Grand i10 AT Asta","Coimbatore",2015,33931,"Petrol","Automatic","Second",18.9,1197,82,5,11.665,5.91
"2552",2637,"Hyundai Grand i10 1.2 Kappa Sportz Option","Coimbatore",2019,13916,"Petrol","Manual","First",18.9,1197,81.86,5,11.665,6.44
"2553",2639,"Hyundai Grand i10 Sportz","Jaipur",2015,14000,"Petrol","Manual","First",18.9,1197,82,5,11.665,4.6
"2554",2641,"Hyundai i20 Asta 1.2","Coimbatore",2016,17560,"Petrol","Manual","First",18.6,1197,81.83,5,11.665,7.21
"2555",2642,"Renault Duster 85PS Diesel RxL","Pune",2016,60000,"Diesel","Manual","First",19.87,1461,83.8,5,11.665,8
"2556",2643,"Maruti Swift Dzire VDi","Hyderabad",2009,88096,"Diesel","Manual","Second",19.3,1248,73.9,5,11.665,3.5
"2557",2644,"Toyota Innova 2.5 G (Diesel) 8 Seater BS IV","Pune",2008,178280,"Diesel","Manual","First",12.8,2494,102,8,11.665,5.9
"2558",2645,"Tata Nano Twist XT","Coimbatore",2015,19963,"Petrol","Manual","Second",25.4,624,37.5,4,11.665,1.74
"2559",2646,"Ford Figo 2015-2019 1.2P Sports Edition MT","Mumbai",2019,1000,"Petrol","Manual","First",18.12,1196,86.8,5,11.665,6.8
"2560",2647,"Hyundai i20 1.2 Asta Option","Jaipur",2017,8000,"Petrol","Manual","First",18.6,1197,81.83,5,11.665,7.5
"2561",2648,"Honda BRV i-VTEC V MT","Pune",2016,9200,"Petrol","Manual","First",15.4,1497,117.3,7,13.58,8
"2562",2649,"Honda Amaze S Diesel","Hyderabad",2015,29000,"Diesel","Manual","First",27.4,1498,98.6,5,9.09,5.99
"2563",2650,"Hyundai Creta 1.6 CRDi SX","Mumbai",2017,27000,"Diesel","Manual","First",19.67,1582,126.2,5,11.665,12.9
"2564",2651,"Maruti Baleno Zeta 1.2","Delhi",2018,22900,"Petrol","Manual","First",21.4,1197,83.1,5,11.665,7
"2565",2652,"Audi Q5 2.0 TDI Technology","Hyderabad",2014,50000,"Diesel","Automatic","First",14.16,1968,174.3,5,11.665,35
"2566",2653,"Honda Amaze S i-DTEC","Jaipur",2015,60207,"Diesel","Manual","First",25.8,1498,98.6,5,11.665,5.5
"2567",2654,"BMW X5 3.0d","Coimbatore",2010,101119,"Diesel","Automatic","First",11,2993,235,5,11.665,18.46
"2568",2655,"Ford Figo Petrol Titanium","Jaipur",2010,42000,"Petrol","Manual","First",15.6,1196,70,5,11.665,2.4
"2569",2656,"Maruti Wagon R VXI","Pune",2002,93000,"Petrol","Manual","Third",18.9,998,67.1,5,11.665,1
"2570",2657,"Hyundai i10 Era","Ahmedabad",2012,60000,"Petrol","Manual","Second",19.81,1086,68.05,5,11.665,2.65
"2571",2658,"Skoda Rapid 1.5 TDI AT Elegance","Kochi",2015,66122,"Diesel","Automatic","First",21.66,1498,103.52,5,11.665,5.96
"2572",2659,"Porsche Panamera Diesel","Kolkata",2015,25100,"Diesel","Automatic","First",17.85,2967,300,4,11.665,75
"2573",2660,"Mercedes-Benz CLA 200 Sport Edition","Kochi",2017,24733,"Petrol","Automatic","First",15.04,1991,183,5,11.665,27.15
"2574",2661,"Audi A6 2.8 FSI","Ahmedabad",2008,41000,"Petrol","Automatic","Second",10.4,2773,201,5,11.665,10.5
"2575",2662,"Maruti Ciaz ZXi Plus","Chennai",2015,30000,"Petrol","Manual","First",20.73,1373,91.1,5,11.665,6.7
"2576",2663,"Ford Ecosport 1.5 DV5 MT Titanium","Kolkata",2013,36000,"Diesel","Manual","First",22.7,1498,89.84,5,11.665,4.9
"2577",2664,"Mahindra Bolero mHAWK D70 ZLX","Hyderabad",2017,40279,"Diesel","Manual","First",16.5,1493,70,7,11.665,8
"2578",2665,"Maruti Alto K10 VXI","Kochi",2018,46805,"Petrol","Manual","First",24.07,998,67.1,5,4.09,3.63
"2579",2666,"Maruti Swift Dzire 1.2 Vxi BSIV","Mumbai",2015,60000,"Petrol","Manual","First",17.5,1197,85.8,5,11.665,4.8
"2580",2667,"Tata Zest Revotron 1.2T XE","Mumbai",2017,1e+05,"Petrol","Manual","First",17.57,1193,88.7,5,6.83,4.25
"2581",2668,"Maruti Swift 1.3 VXi","Kolkata",2014,32986,"Petrol","Manual","First",16.1,NA,NA,NA,11.665,4.24
"2582",2669,"Ford Endeavour 3.2 Trend AT 4X4","Coimbatore",2018,51530,"Diesel","Automatic","First",10.91,3198,197.2,7,11.665,30.27
"2583",2670,"Mercedes-Benz New C-Class C 220 CDI CLASSIC","Jaipur",2013,81456,"Diesel","Manual","First",15.8,2148,170,5,11.665,14.25
"2584",2671,"Hyundai i10 Sportz AT","Ahmedabad",2012,37229,"Petrol","Automatic","First",16.95,1197,78.9,5,11.665,3.41
"2585",2672,"Honda City 1.5 S MT","Delhi",2009,73200,"Petrol","Manual","First",17,1497,118,5,11.665,2.78
"2586",2673,"Skoda Octavia Elegance 2.0 TDI AT","Ahmedabad",2015,71826,"Diesel","Automatic","First",19.3,1968,141,5,11.665,15.5
"2587",2674,"Tata Indica V2 eLS","Chennai",2017,129000,"Diesel","Manual","First",25,1396,69,5,11.665,3
"2588",2675,"Maruti Wagon R VXi BSII","Pune",2012,82000,"Petrol","Manual","First",18.9,998,67.1,5,11.665,2.3
"2589",2676,"Hyundai Creta 1.6 CRDi SX","Kochi",2017,40459,"Diesel","Manual","First",19.67,1582,126.2,5,11.665,13.28
"2590",2677,"Maruti A-Star Lxi","Hyderabad",2009,61964,"Petrol","Manual","First",19,998,66.1,5,11.665,2.25
"2591",2678,"Maruti Wagon R LXI","Kochi",2011,15466,"Petrol","Manual","First",22.5,998,67.04,5,5.04,3.36
"2592",2679,"Honda Mobilio E i VTEC","Kolkata",2014,23000,"Petrol","Manual","First",17.3,1497,117.3,7,11.665,4.25
"2593",2680,"Hyundai i10 Magna","Coimbatore",2012,43766,"Petrol","Manual","First",20.36,1197,78.9,5,11.665,4.3
"2594",2681,"Skoda Superb 3.6 V6 FSI","Hyderabad",2010,54000,"Petrol","Automatic","First",0,3597,262.6,5,11.665,6
"2595",2682,"Hyundai i20 1.4 Sportz","Coimbatore",2018,18521,"Diesel","Manual","First",22.54,1396,88.73,5,11.665,9.18
"2596",2683,"Maruti Celerio ZXI Optional","Hyderabad",2017,26400,"Petrol","Manual","First",23.1,998,67.04,5,11.665,4.99
"2597",2684,"Skoda Laura 1.8 TSI Ambiente","Pune",2011,31900,"Petrol","Manual","First",13.4,1798,157.8,5,11.665,3.75
"2598",2685,"Ford Figo Diesel LXI","Chennai",2010,39000,"Diesel","Manual","First",20,1399,68,5,11.665,2.5
"2599",2686,"Honda Jazz 1.5 VX i DTEC","Hyderabad",2016,45671,"Diesel","Manual","First",27.3,1498,98.6,5,11.665,7.2
"2600",2687,"Mercedes-Benz E-Class 2015-2017 E250 Edition E","Ahmedabad",2016,39500,"Diesel","Automatic","First",15,2143,204,5,11.665,29.5
"2601",2688,"Mercedes-Benz GLA Class 200 CDI SPORT","Chennai",2015,54000,"Diesel","Automatic","First",17.9,2143,136,5,11.665,17.55
"2602",2689,"Volvo S60 D3","Chennai",2012,20000,"Diesel","Automatic","First",18.5,1985,163,5,11.665,12
"2603",2690,"Audi A8 L 3.0 TDI quattro","Bangalore",2009,55000,"Diesel","Automatic","First",11.8,2967,246.7,5,11.665,13.5
"2604",2691,"Hyundai Verna 1.6 SX CRDI (O) AT","Kolkata",2014,48000,"Diesel","Automatic","First",22.32,1582,126.32,5,11.665,5.1
"2605",2692,"BMW 3 Series 320d","Kolkata",2011,70000,"Diesel","Automatic","First",22.69,1995,190,5,43.81,10.3
"2606",2693,"Hyundai Verna 1.6 SX","Delhi",2014,62000,"Diesel","Manual","First",22.32,1582,126.32,5,11.665,5.7
"2607",2694,"Maruti Wagon R VXI","Kochi",2014,41994,"Petrol","Manual","First",22.5,998,67.04,5,5.12,3.41
"2608",2695,"Ford Figo Diesel EXI","Hyderabad",2010,108882,"Diesel","Manual","Second",20,1399,68,5,11.665,2.4
"2609",2696,"Mahindra KUV 100 mFALCON G80 K2","Coimbatore",2017,24806,"Petrol","Manual","First",18.15,1198,82,6,11.665,5.6
"2610",2697,"Tata Indigo LS","Pune",2006,160000,"Diesel","Manual","First",17,1405,70,5,11.665,1
"2611",2698,"Mahindra TUV 300 T8 AMT","Hyderabad",2017,30000,"Diesel","Automatic","First",18.49,1493,100,7,11.665,8.2
"2612",2699,"Audi Q3 35 TDI Quattro Premium Plus","Bangalore",2015,51000,"Diesel","Automatic","First",15.17,1968,181,5,48.64,27.5
"2613",2700,"Maruti Wagon R VXI 1.2","Jaipur",2015,64876,"Petrol","Manual","First",21.5,1197,81.8,5,5.71,3.5
"2614",2702,"Maruti Vitara Brezza ZDi Plus Dual Tone","Coimbatore",2017,25299,"Diesel","Manual","First",24.3,1248,88.5,5,12.56,10.34
"2615",2703,"Mahindra Scorpio DX 2.6 Turbo 8 Str","Mumbai",2006,89869,"Diesel","Manual","First",12.7,2609,116.6,8,11.665,3.25
"2616",2704,"Hyundai Tucson CRDi","Jaipur",2007,103515,"Diesel","Manual","Third",12.6,1991,112,7,11.665,5
"2617",2705,"Hyundai Santro Xing GLS","Hyderabad",2008,68282,"Petrol","Manual","First",17.92,1086,62.1,5,11.665,2.25
"2618",2706,"Porsche Panamera Diesel 250hp","Kochi",2014,60033,"Diesel","Automatic","First",18.18,2967,250,4,11.665,51.52
"2619",2707,"Maruti Vitara Brezza VDi Option","Kochi",2018,51921,"Diesel","Manual","First",24.3,1248,88.5,5,11.665,8.62
"2620",2708,"Maruti Swift Dzire VDI","Mumbai",2017,18414,"Diesel","Manual","First",23.4,1248,74,5,11.665,7.25
"2621",2709,"Honda Amaze V Petrol","Kochi",2016,40866,"Petrol","Manual","First",19.5,1199,86.76,5,8.16,5.47
"2622",2710,"Jaguar XF 2.2 Litre Luxury","Pune",2014,55001,"Diesel","Automatic","First",16.36,2179,187.7,5,11.665,31
"2623",2711,"Mini Cooper Convertible S","Kochi",2017,20469,"Petrol","Automatic","First",16.82,1998,189.08,4,44.28,35.98
"2624",2712,"Hyundai EON Era Plus","Jaipur",2017,8500,"Petrol","Manual","First",21.1,814,55.2,5,11.665,3.42
"2625",2713,"Audi A6 3.0 TDI quattro","Ahmedabad",2008,45000,"Diesel","Automatic","Second",16.77,2967,241.38,5,11.665,11.5
"2626",2714,"Hyundai i20 Active 1.2 SX Dual Tone","Pune",2016,6000,"Petrol","Manual","First",17.19,1197,81.86,5,11.665,7.25
"2627",2715,"Maruti Swift AMT DDiS VDI","Chennai",2018,11000,"Diesel","Manual","First",28.4,1248,74,5,11.665,8
"2628",2716,"Ford Ecosport 1.5 DV5 MT Titanium","Kochi",2015,80064,"Diesel","Manual","First",22.7,1498,89.84,5,11.665,7.33
"2629",2717,"Maruti Wagon R VXI BS IV with ABS","Kolkata",2016,29930,"Petrol","Manual","First",18.9,998,67.1,5,11.665,3.35
"2630",2718,"Volkswagen Vento 1.5 TDI Highline","Mumbai",2013,49105,"Diesel","Manual","First",20.34,1498,103.2,5,11.665,4.4
"2631",2719,"Toyota Etios VX","Kolkata",2012,55000,"Petrol","Manual","First",17.6,1496,88.7,5,11.665,2.99
"2632",2720,"Honda Jazz 1.2 SV i VTEC","Bangalore",2015,23000,"Petrol","Manual","First",18.7,1199,88.7,5,11.665,5.6
"2633",2721,"Volkswagen CrossPolo 1.5 TDI","Coimbatore",2016,54727,"Diesel","Manual","First",20.14,1498,88.73,5,11.665,6.63
"2634",2722,"Volkswagen Ameo 1.5 TDI Highline","Kochi",2018,31426,"Diesel","Manual","First",21.66,1498,108.62,5,9.72,7.9
"2635",2723,"Honda City V MT Exclusive","Kochi",2015,53442,"Petrol","Manual","First",16.8,1497,116.3,5,11.665,7
"2636",2724,"Honda Brio VX AT","Hyderabad",2014,28000,"Petrol","Automatic","First",16.5,1198,86.8,5,11.665,4.95
"2637",2725,"Skoda Rapid 1.6 MPI AT Style","Mumbai",2017,13412,"Petrol","Automatic","First",14.3,1598,103.52,5,11.665,9.19
"2638",2726,"Hyundai Verna CRDi","Hyderabad",2011,70000,"Diesel","Manual","First",16.8,1493,110,5,11.665,5.1
"2639",2727,"Hyundai i20 Active S Diesel","Jaipur",2015,81310,"Diesel","Manual","First",21.19,1396,88.76,5,11.665,5.9
"2640",2728,"Maruti Baleno Alpha CVT","Kochi",2019,13574,"Petrol","Automatic","First",21.4,1197,83.1,5,10.3,9.51
"2641",2729,"Honda CR-V 2.4L 4WD MT","Mumbai",2008,75000,"Petrol","Manual","Second",11.1,2354,158.8,5,11.665,3.9
"2642",2730,"Maruti Swift Dzire VXI","Coimbatore",2014,58310,"Petrol","Manual","Second",19.1,1197,85.8,5,11.665,5.39
"2643",2731,"Maruti Swift Dzire VDi","Pune",2009,90000,"Diesel","Manual","Second",19.3,1248,73.9,5,11.665,3
"2644",2732,"Maruti Swift Dzire ZDI","Jaipur",2012,83000,"Diesel","Manual","First",23.4,1248,74,5,11.665,4.3
"2645",2733,"Maruti Swift Dzire ZXI","Jaipur",2017,37282,"Petrol","Manual","First",20.85,1197,83.14,5,11.665,6.75
"2646",2734,"Hyundai Grand i10 Sportz","Jaipur",2017,23000,"Petrol","Manual","First",18.9,1197,82,5,11.665,4.5
"2647",2735,"Ford Fiesta 1.4 ZXi TDCi ABS","Chennai",2010,82000,"Diesel","Manual","First",17.8,1399,68,5,11.665,2.75
"2648",2736,"Hyundai Verna 1.6 CRDi S","Chennai",2016,31000,"Diesel","Manual","First",23.9,1582,126.2,5,11.665,9
"2649",2737,"Maruti Wagon R Vx","Jaipur",2001,2e+05,"Petrol","Manual","First",12,NA,NA,NA,11.665,0.7
"2650",2738,"Ford Figo Diesel EXI","Delhi",2014,45001,"Diesel","Manual","Second",20,1399,68.05,5,11.665,2.55
"2651",2739,"Tata Manza Aqua Quadrajet BS IV","Coimbatore",2014,50446,"Diesel","Manual","First",21.12,1248,88.8,5,11.665,3.54
"2652",2740,"Honda Civic 2006-2010 1.8 S MT","Ahmedabad",2009,89000,"Petrol","Manual","First",13.5,1799,130,5,11.665,4.25
"2653",2741,"Maruti Alto LX BSIII","Ahmedabad",2007,72000,"Petrol","Manual","Second",19.7,796,46.3,5,11.665,1.2
"2654",2742,"BMW 5 Series 520d Luxury Line","Ahmedabad",2013,90000,"Diesel","Automatic","First",22.48,1995,190,5,63.71,19.5
"2655",2743,"Mahindra XUV500 W8 2WD","Bangalore",2015,76000,"Diesel","Manual","Second",16,2179,140,7,11.665,12
"2656",2744,"Maruti Ritz VDi","Hyderabad",2012,78401,"Diesel","Manual","First",23.2,1248,73.94,5,11.665,3.9
"2657",2745,"Maruti Vitara Brezza ZDi Plus","Kochi",2017,38426,"Diesel","Manual","First",24.3,1248,88.5,5,11.12,9.13
"2658",2746,"Maruti Eeco 7 Seater Standard","Pune",2011,45000,"Petrol","Manual","First",15.1,1196,73,7,4.69,2.25
"2659",2747,"Maruti Swift Dzire 1.2 Vxi BSIV","Mumbai",2012,83000,"Petrol","Manual","First",17.5,1197,85.8,5,11.665,3.25
"2660",2748,"Hyundai Creta 1.6 CRDi AT SX Plus","Coimbatore",2017,50170,"Diesel","Automatic","First",17.01,1582,126.2,5,11.665,14.79
"2661",2749,"Maruti Wagon R LXI","Mumbai",2010,37822,"Petrol","Manual","First",22.5,998,67.04,5,5.04,2.35
"2662",2750,"Maruti Celerio ZDi","Kolkata",2015,33517,"Diesel","Manual","First",27.62,793,47,5,11.665,3.1
"2663",2751,"Hyundai Santa Fe 2WD AT","Delhi",2014,110000,"Diesel","Automatic","First",13.01,2199,194.3,7,11.665,12.9
"2664",2752,"Hyundai EON D Lite Plus Option","Kolkata",2017,60000,"Petrol","Manual","First",21.1,814,55.2,5,11.665,2.5
"2665",2753,"Hyundai i20 Sportz 1.2","Delhi",2013,92408,"Petrol","Manual","First",18.5,1197,82.85,5,11.665,3.65
"2666",2754,"Hyundai Verna 1.6 SX VTVT (O)","Bangalore",2014,45000,"Petrol","Manual","First",17.1,1591,121.3,5,11.665,7.5
"2667",2755,"Honda Brio S Option MT","Kochi",2013,33793,"Petrol","Manual","First",18.4,1198,86.8,5,11.665,3.74
"2668",2756,"Maruti Swift VXI Optional","Kochi",2017,26327,"Petrol","Manual","First",20.4,1197,81.8,5,11.665,5.86
"2669",2757,"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","Coimbatore",2018,20604,"Diesel","Automatic","First",19.27,2143,167.62,5,11.665,39.62
"2670",2758,"Maruti Swift VDI Optional","Coimbatore",2018,61386,"Diesel","Manual","First",25.2,1248,74,5,11.665,7.05
"2671",2759,"Maruti Swift AMT VDI","Delhi",2018,11500,"Diesel","Automatic","First",28.4,1248,74,5,11.665,7.5
"2672",2760,"Chevrolet Beat Diesel LS","Chennai",2012,58000,"Diesel","Manual","First",25.44,936,57.6,5,11.665,2.1
"2673",2761,"Skoda Superb Elegance 1.8 TSI AT","Delhi",2014,38000,"Petrol","Automatic","First",13.7,1798,157.75,5,11.665,11.6
"2674",2762,"Mercedes-Benz New C-Class C 220 CDI BE Avantgare","Bangalore",2012,49000,"Diesel","Automatic","Second",14.84,2143,167.62,5,11.665,19.25
"2675",2763,"Toyota Innova Crysta 2.4 VX MT 8S","Coimbatore",2017,72202,"Diesel","Manual","First",13.68,2393,147.8,8,24.01,17.92
"2676",2764,"Hyundai i10 Sportz","Kolkata",2016,7000,"Petrol","Manual","First",20.36,1197,78.9,5,11.665,3.6
"2677",2765,"Honda Amaze S i-DTEC","Ahmedabad",2014,20000,"Diesel","Manual","Second",25.8,1498,98.6,5,11.665,4.5
"2678",2766,"Hyundai i20 Magna 1.4 CRDi (Diesel)","Hyderabad",2017,14061,"Diesel","Manual","First",21.9,1396,88.76,5,11.665,7.4
"2679",2767,"Mercedes-Benz GLE 350d","Coimbatore",2018,30706,"Diesel","Automatic","First",11.57,2987,254.79,5,95.13,59.29
"2680",2768,"Mahindra Scorpio 2009-2014 SLE 7S BSIV","Kolkata",2011,51387,"Diesel","Manual","First",12.05,2179,120,7,11.665,5.5
"2681",2769,"Hyundai Getz GLE","Bangalore",2006,44000,"Petrol","Manual","Second",15.3,1341,83,5,11.665,1.75
"2682",2770,"Maruti Baleno Alpha","Mumbai",2016,12208,"Petrol","Manual","First",21.4,1197,83.1,5,8.78,6.75
"2683",2771,"Chevrolet Optra Magnum 2.0 LT","Chennai",2011,55000,"Diesel","Manual","First",16.52,1991,123.7,5,11.665,3.95
"2684",2772,"Hyundai Verna 1.6 SX VTVT (O)","Mumbai",2011,61600,"Petrol","Manual","First",17.1,1591,121.3,5,11.665,4.2
"2685",2773,"Honda City 1.5 V MT","Hyderabad",2016,28414,"Petrol","Manual","First",17,1497,118,5,11.665,8.4
"2686",2774,"Volkswagen Polo GT TSI","Mumbai",2017,27853,"Petrol","Automatic","First",17.21,1197,103.5,5,11.26,8.25
"2687",2775,"Honda Brio E MT","Bangalore",2013,55116,"Petrol","Manual","First",19.4,1198,86.8,5,11.665,3.31
"2688",2776,"Maruti Swift Dzire VDI","Ahmedabad",2017,26000,"Diesel","Manual","First",26.59,1248,74,5,11.665,7.5
"2689",2777,"Honda City 1.5 V MT Exclusive","Pune",2012,45496,"Petrol","Manual","First",17,1497,118,5,11.665,4.75
"2690",2778,"Mahindra Ssangyong Rexton RX7","Pune",2013,76000,"Diesel","Automatic","Second",11.18,2696,184,7,11.665,8.79
"2691",2779,"Skoda Superb Elegance 1.8 TSI MT","Pune",2014,136000,"Petrol","Manual","First",13.1,1798,157.75,5,11.665,9.5
"2692",2780,"Hyundai Santro GLS II - Euro II","Pune",2009,1e+05,"Petrol","Manual","First",0,NA,NA,NA,11.665,1.6
"2693",2781,"Maruti Alto LXi","Kolkata",2010,38127,"Petrol","Manual","First",19.7,796,46.3,5,11.665,1.55
"2694",2782,"Hyundai i20 Asta (o) 1.4 CRDi (Diesel)","Jaipur",2014,82450,"Diesel","Manual","First",23,1396,90,5,11.665,5.85
"2695",2783,"Ford Ecosport 1.5 Ti VCT MT Trend","Coimbatore",2014,62497,"Petrol","Manual","First",15.8,1499,110,5,11.665,7.52
"2696",2784,"Nissan Micra Diesel XV","Hyderabad",2011,86732,"Diesel","Manual","First",23.08,1461,63.1,5,11.665,3.6
"2697",2785,"Honda Brio E MT","Kochi",2016,27969,"Petrol","Manual","First",19.4,1198,86.8,5,11.665,4.73
"2698",2786,"Mahindra Ssangyong Rexton RX7","Delhi",2013,66372,"Diesel","Automatic","First",11.18,2696,184,7,11.665,10.5
"2699",2787,"BMW 7 Series 730Ld Sedan","Coimbatore",2013,73525,"Diesel","Automatic","First",16.46,2993,258,5,11.665,34.54
"2700",2788,"Hyundai Grand i10 1.2 Kappa Sportz","Kochi",2018,20689,"Petrol","Manual","First",18.9,1197,81.86,5,6.68,6.07
"2701",2789,"Maruti Baleno Delta 1.2","Coimbatore",2018,25093,"Petrol","Manual","First",21.4,1197,83.1,5,11.665,7.76
"2702",2790,"Mahindra Xylo E8 ABS BS IV","Coimbatore",2016,49176,"Diesel","Manual","First",11.68,2498,112,8,11.665,7.46
"2703",2791,"Renault Fluence Diesel E4","Delhi",2012,87510,"Diesel","Manual","First",21.8,1461,78,5,11.665,3.49
"2704",2792,"Hyundai i20 1.2 Magna","Coimbatore",2012,38214,"Petrol","Manual","Second",18.5,1197,80,5,11.665,4.05
"2705",2793,"Mitsubishi Pajero 2.8 SFX","Kochi",2013,48986,"Diesel","Manual","First",10.5,2835,107.2,6,11.665,11.88
"2706",2794,"Toyota Corolla Altis 2008-2013 1.8 VL AT","Pune",2011,88000,"Petrol","Automatic","First",14.53,1794,138.1,5,11.665,6.45
"2707",2795,"BMW X5 X5 M","Pune",2015,69002,"Diesel","Automatic","First",15.97,2993,258,5,11.665,50
"2708",2796,"BMW 3 Series 2005-2011 325i Sedan","Pune",2011,43706,"Petrol","Automatic","First",10.9,2497,215,5,11.665,9
"2709",2797,"Hyundai Creta 1.6 CRDi AT SX Plus","Coimbatore",2016,58671,"Diesel","Automatic","First",17.01,1582,126.2,5,11.665,14.25
"2710",2798,"Mahindra TUV 300 2015-2019 T8","Coimbatore",2017,49404,"Diesel","Manual","First",18.49,1493,100,7,11.665,7.36
"2711",2799,"Mahindra Scorpio VLX 2.2 mHawk BSIII","Delhi",2010,72000,"Diesel","Manual","First",12.05,2179,120,8,11.665,4.4
"2712",2800,"Renault KWID RXT","Mumbai",2016,24000,"Petrol","Manual","First",25.17,799,53.3,5,11.665,3.1
"2713",2801,"Renault KWID 1.0 RXT Optional AMT","Coimbatore",2017,53285,"Petrol","Automatic","First",22.5,999,67,5,5.42,4.28
"2714",2802,"Maruti Swift VXi BSIV","Pune",2017,12000,"Petrol","Manual","First",16.1,1197,85,5,11.665,5.5
"2715",2803,"Skoda Laura 1.9 TDI AT Ambiente","Kolkata",2012,45000,"Diesel","Automatic","First",17,1896,105,5,11.665,6.99
"2716",2804,"Maruti Alto 800 2016-2019 VXI","Coimbatore",2018,26234,"Petrol","Manual","First",24.7,796,47.3,5,11.665,4.29
"2717",2805,"Maruti Swift VXI","Delhi",2014,55000,"Petrol","Manual","First",18.6,1197,85.8,5,11.665,4.2
